Accession,"Abundance: F3: 126, Sample","Abundance: F3: 127C, Sample","Abundance: F3: 128C, Sample","Abundance: F3: 129C, Sample","Abundance: F3: 130C, Sample","Abundance: F3: 131, Sample"
YHR133C,16.198982368958262,18.060556004464,14.095222985827304,13.296709661614935,8.9,13.558294638286783
YHR138C,20.477958843777426,19.707415214597496,19.342349790770314,21.634105989978895,22.0,22.879622202108944
YHR143W-A,5.807182358683151,6.752122761547333,4.73270260837997,5.390557970924974,3.8,3.389573659571696
YHR146W,129.6427991477949,132.3525851877286,125.46806154172552,118.08915661639642,100.6,120.3298649147952
YHR148W,22.158985316027813,23.659877318917886,20.371198183896396,17.249785506959917,17.4,19.79819160249831
YHR154W,26.336081398589375,23.440296090900087,27.05871273921592,19.262260482771907,22.8,20.56854925240097
YHR155W,3.922395101917567,3.84267149031149,4.166835992160626,5.103061545808975,2.4,4.391038604445151
YHR158C,67.19011869388663,64.28240450221077,63.274176177253956,59.22426357389571,56.1,60.319003987378125
YHR163W,68.76926477387941,64.33729980921522,67.23524249078936,65.18981439505268,47.3,61.320468932251586
YHR165C,2.8526509832127758,2.0311263591646447,2.7778906614404177,2.228097294648989,2.3,2.9273590696301004
YHR166C,10.54462059866151,9.716469339787624,10.597138449198631,8.768640966037957,8.8,8.936148738870834
YHR167W,17.93094903733745,17.292021706401705,20.885622380459438,16.027925700216922,14.1,11.709436278520403
YHR170W,7.029747065774341,7.959819515645229,6.8932842339447395,6.540543671388968,6.9,6.3939684941920625
YHR171W,8.456072557380729,8.728353813707526,7.819247787758212,8.55301864720096,6.7,5.70064660927967
YHR174W,88.99252263701284,89.58914103126214,88.32663454987403,80.8583695638746,136.3,96.52581353280306
YHR177W,16.046161780571865,19.487833986579698,16.410131870360985,18.75914173881891,18.7,10.939078628617743
YHR179W,213.745062956443,223.20431828009308,215.28652626163233,202.68497970677905,207.7,196.98045108010967
YHR181W,5.90906275094075,4.775891709387137,4.21827841181693,4.02494995162398,4.4,4.6221458994159486
YHR182W,2.597950002568778,2.250707587182444,3.1379875990345454,2.874964251159986,2.1,1.8488583597663792
YHR183W,259.744060060749,248.62084542315338,240.75052399150283,218.35353487560099,233.9,196.05602190022648
YHR186C,15.689580407670267,15.64516249626821,14.30099266445252,13.224835555335936,13.2,12.248686633452264
YHR187W,5.195900005137556,5.818902542471684,4.73270260837997,4.312446376739979,3.1,4.930288959377012
YHR190W,108.24791677369907,96.23147317880058,98.76944574010373,95.08944260711651,100.8,99.14502954247209
YHR192W,47.4762627920412,45.233732971666676,44.90923235995342,42.83696734228379,42.7,43.37113568951965
YHR193C,142.072207003222,148.93096790307246,108.49206305514518,111.97985758268146,118.0,93.52141869818269
YHR195W,2.4960696103111792,2.7447653502224925,3.292314858003458,2.443719613485988,1.6,2.6192160096690373
YHR196W,93.9846618576352,91.40068616240902,85.29153179015208,74.17407767992763,56.5,69.1781169612587
YHR197W,18.440350998625444,18.4997184604996,18.519271076269447,12.865465023940937,16.1,16.562689472907145
YHR198C,15.38393923089747,16.029429645299356,14.918301700328168,13.727954299288934,12.2,12.864972753374389
YHR201C,25.77573924117258,26.239956748127028,25.978421926433533,21.562231883699894,23.1,21.801121492245226
YHR203C,582.9086643018535,566.0804058298868,560.0021803785255,492.1220056923107,431.8,467.3759861959427
YHR206W,3.311112748371972,3.6779855692981402,3.292314858003458,3.090586569996985,1.8,3.6977167195327585
YHR208W,81.86089517898091,73.1205489299272,94.70549458725571,75.32406338039164,75.5,88.82223703377647
YHR209W,16.60650393798866,13.723826751112464,18.210616558331626,13.152961449056935,16.2,16.254546412946084
YHR216W,28.373689243741357,26.40464266914038,28.70487016821765,21.921602415094895,25.4,25.96105280171958
YIL002C,6.673165692872743,4.501415174364888,8.282229564664949,4.16869816418198,6.0,6.471004259182328
YIL003W,11.665304913495103,15.041314119219258,13.014932173044919,11.356108792081944,15.7,12.171650868461995
YIL005W,4.584617651591961,4.775891709387137,4.681260188723666,4.312446376739979,5.6,4.236967074464619
YIL007C,22.974028454088607,22.39728525781554,29.3736216237496,22.209098840210892,27.3,24.805516326865593
YIL010W,53.843787308141145,50.942844900129465,51.23664997767881,48.73064405716177,49.89999999999999,54.387250083127654
YIL014W,3.7186343174023686,3.7877761833070402,4.47549051009845,3.881201739065981,4.3,2.850323304639835
YIL015W,6.061883339327149,5.434635393440535,5.60722374253714,5.390557970924974,6.3,5.4695393143088715
YIL016W,3.5658137290159697,2.7996606572269425,3.2408724383471537,2.8030901448809864,2.2,3.928824014503556
YIL017C,14.721716681223075,15.700057803272658,13.889453307202087,16.31542212533292,19.0,14.097544993218643
YIL018W,162.49922565087064,170.61461416983013,181.5917413867532,134.26083052917136,129.29999999999998,148.4479191362422
YIL020C,110.69304618788146,97.65875116091628,105.45696029542327,91.06449265549256,87.20000000000002,86.43412831907823
YIL021W,40.85403729529725,37.38370407003035,40.536626689167576,33.42145941973484,33.8,35.51348766051254
YIL022W,152.4640070134971,158.15337947982002,154.73879832616254,158.62615255775222,158.3,152.37674315074577
YIL026C,17.981889233466248,19.158462144553,16.667343968642506,18.256022994865912,19.1,19.567084307527512
YIL027C,10.901201971563108,8.234296050667478,9.774059734697765,9.415507922548954,8.2,7.70357649902658
YIL033C,177.8322246856393,175.06113403719058,174.33836021521432,153.95433564961726,150.4,157.38406787511303
YIL034C,36.065658859190094,32.388231132625414,46.70971704792406,37.087038839963824,44.3,42.83188533458779
YIL035C,14.31419511219268,13.833617365121363,12.91204733373231,14.51856946835793,14.9,12.094615103471732
YIL036W,76.46123438932815,79.32371862143003,75.31170237682909,69.43038666551365,66.7,78.73055182005166
YIL038C,34.537452975326104,36.28579792994135,37.39863909013303,32.19959961299185,26.800000000000004,32.97130741583376
YIL039W,9.42393628382792,10.81437547987662,11.368774744043192,8.40927043464296,9.0,7.549504969046049
YIL041W,38.51078827337248,35.07810117584345,39.09623893879106,37.733905796474815,35.900000000000006,40.52081238487982
YIL043C,44.77643239721482,44.79457051563107,44.446250583046684,38.38077275298581,43.0,41.36820579977273
YIL044C,4.737438239978361,3.6779855692981402,5.401454063911923,3.3062088888339836,4.7,5.392503549318606
YIL048W,13.957613739291082,11.088852014898869,12.963489753388615,14.662317680915928,10.0,12.171650868461997
YIL051C,235.1908855266676,232.04246270780953,249.54717775273085,260.9030057927688,275.7,277.5598612599277
YIL053W,190.7200943062256,204.43012328457127,186.4787712541021,143.7482125579993,197.4,156.07445987027856
YIL056W,4.635557847720761,3.1290324992536416,5.967320680131267,4.02494995162398,4.0,5.315467784328341
YIL062C,87.97371871443686,94.74929988968044,85.34297420980838,84.0208302401506,84.9,82.50530430457468
YIL063C,126.43356679168055,121.86758154987868,118.47189246846817,105.0799433798975,94.9,117.24843431518458
YIL065C,14.874537269609474,15.480476575254858,14.30099266445252,13.727954299288934,8.6,11.632400513530136
YIL068C,9.57675687221432,12.900397146045716,8.025017466383428,8.40927043464296,9.5,10.014649448734554
YIL069C,287.09894538191435,266.1324483575729,304.95066372257025,253.85934337742677,285.9,262.9230659117772
YIL070C,56.54361770296752,53.52292432933861,55.866467746746174,54.911817197155735,57.9,50.381390303633836
YIL074C; YER081W,17.472487272178256,15.809848417281557,21.657258675303993,15.524806956263925,14.100000000000001,16.639725237897416
YIL075C,202.28351882746307,194.6587586377792,202.78601828515048,189.6757664702801,186.69999999999996,184.03844256174503
YIL076W,20.834540216679024,21.848332187771042,20.319755764240092,16.674792656727917,18.5,11.093150158598277
YIL078W,98.51833931309837,109.62592808788636,102.1132030177635,92.64572299363056,96.99999999999999,96.67988506278358
YIL091C,3.1582921599855736,4.226938639342639,3.858181474222802,1.7968526569749912,2.9,3.389573659571696
YIL093C,4.380856867076763,6.642332147538432,6.8932842339447395,4.887439226971976,4.9,5.623610844289404
YIL094C,279.5088561587232,281.4482390118144,258.2409466746462,249.18752646929178,234.7,221.63189587699475
YIL095W,12.123766678654299,12.076967540978968,10.545696029542325,10.924864154407947,11.9,9.55243485879296
YIL103W,20.98736080506542,19.98189174961975,18.98225285317619,16.45917033789092,18.4,14.790866878131034
YIL104C,30.309416696635743,29.75325639641182,27.16159757852853,22.999714009279888,24.9,26.038088566709845
YIL105C,36.42224023209169,32.55291705363876,29.579391302374816,31.04961391252785,27.0,33.43352200577535
YIL107C,17.82906864507985,15.260895347237058,15.432725896891208,16.099799806495923,15.7,17.410082887800073
YIL108W,27.60958630180937,27.777025344251626,25.77265224780832,22.712217584163888,23.1,21.647049962264692
YIL109C,37.39010395853889,34.858519947825656,54.37463757671336,39.38701024089181,36.4,37.131238725308116
YIL115C,109.87800304982069,107.32032519369947,100.20983349048024,94.29882743804754,85.30000000000001,92.44291798831895
YIL116W,83.89850302413289,88.98529265421321,78.19247787758212,79.13339101317861,77.8,80.42533864983751
YIL117C,18.338470606367846,17.456707627415053,14.146665405483608,13.152961449056937,13.9,11.247221688578808
YIL118W,13.906673543162283,11.912281619965619,16.71878638829881,12.64984270510394,16.1,14.559759583160238
YIL118W; YNL090W,29.290612774059753,26.18506144112258,26.54428854265288,19.549756907887904,27.3,25.34476668179745
YIL123W,4.024275494175166,2.909451271235842,2.9322179204093297,2.731216038601987,3.8,2.850323304639835
YIL125W,24.85881571085419,22.83644771385114,28.190445971654604,23.79032917834888,25.900000000000002,24.18923020694346
YIL126W,65.30533143712104,64.39219511621968,64.14869731141113,58.93676714877971,52.099999999999994,56.69832303283563
YIL128W,36.1675392514477,33.65082319372776,34.980845366286744,31.912103187875847,34.1,34.28091542066828
YIL133C,192.3501805823472,180.77024596565337,181.1802020295028,163.51359178472424,167.79999999999998,161.92917800953873
YIL135C,2.445129414182379,2.415393508195794,2.212024045221073,1.7968526569749912,2.6,2.2340371847177085
YIL136W,80.12892851060172,86.67968976002632,80.97036853902254,92.78947120618855,91.2,88.59112973880569
YIL137C,62.707381434552275,59.835884634850345,61.267921810658095,49.73688154506777,51.6,53.308749373263936
YIL138C,85.07012753509528,92.05942984646241,90.59010101475138,86.89579449131058,83.30000000000001,83.89194807439947
YIL140W,2.2923088257959807,2.8545559642313925,2.7264482417841136,2.1562231883699896,1.7,2.773287539649569
YIL142W,105.5990265750015,108.6927078688107,100.67281526738698,91.06449265549256,85.4,90.36295233358179
YIL145C,47.068741223010804,47.10017340981797,58.7986856671555,46.574420868791776,44.199999999999996,42.52374227462673
YIL149C,35.1487353288717,36.83475099998585,35.03228778594304,32.271473719270844,29.6,32.740200120862966
YIL155C,31.990443168886127,33.266556044696614,29.476506463062208,31.40898444392285,30.1,31.661699410999248
YIL157C,7.793850007706334,8.453877278685278,7.767805368101908,7.8342775844109624,9.6,7.010254614114188
YIL161W,10.59556079479031,9.936050567805424,9.259635538134724,7.906151690689962,7.1,8.011719558987643
YIL173W,3.7186343174023686,4.1720433323381885,4.835587447692578,4.384320483018978,4.8,3.928824014503556
YIR003W,232.89857670087167,222.3259933680219,211.68555688569106,196.07256192911106,199.70000000000002,190.124267995976
YIR004W,107.1272324588655,108.08885949176177,105.45696029542327,98.25190328339252,93.6,91.82663186839684
YIR006C,52.11182063976195,54.4012492414098,64.04581247209853,54.480572559481736,51.4,55.85092961794271
YIR008C,8.201371576736731,6.807018068551782,10.08271425263559,7.403032946736964,8.1,7.318397674075252
YIR012W,40.24275494175166,36.9994369209992,36.832772473913685,34.78706743903583,30.799999999999997,34.74313001060988
YIR022W,9.016414714797524,8.453877278685278,7.459150850164084,6.396795458830969,9.6,8.319862618948708
YIR026C,37.23728337015248,34.69383402681231,32.92314858003458,29.396509468110857,25.2,26.73141045162223
YIR030C,2.5470098064399784,1.2625920611023465,2.109139205908465,3.162460676275985,2.6,2.850323304639835
YIR031C,4.075215690303965,4.5014151743648885,3.806739054566498,25.155937197649877,33.7,30.198019876184198
YIR035C,6.673165692872743,6.587436840533982,7.253381171538868,5.606180289761973,6.5,7.241361909084986
YIR037W,101.47287068856875,103.31296778237463,105.19974819714173,99.54563719641452,102.4,109.93003664110931
YIR038C,31.93950297275733,31.015848457514167,29.93948823996894,33.277711207176836,26.7,34.820165775600145
YJL001W,39.52959219594847,36.6700650789725,43.77749912751473,40.10575130368181,36.0,38.903061320084234
YJL002C,11.614364717366302,13.065083067059065,11.574544422668406,10.06237487905995,12.2,9.937613683744289
YJL005W,8.35419216512313,8.673458506703078,9.46540521675994,8.840515072316958,8.4,7.2413619090849854
YJL008C,89.85850597120245,86.56989914601742,92.69924022065987,76.18655265573963,85.69999999999999,83.42973348445787
YJL010C,21.802403943126215,19.10356683754855,17.233210584861848,17.609156038354914,17.7,17.7952617127514
YJL011C,10.289919618017512,8.728353813707526,10.648580868854934,9.199885603711955,10.1,9.70650638877349
YJL012C,36.3203598398341,40.622527183292895,38.58181474222802,37.518283477637816,41.6,39.90452626495769
YJL014W,109.62330206917667,99.52519159906758,114.40794131562016,89.62701052991255,98.3,102.84274626200484
YJL020C,70.8578128151602,71.19921318477145,71.04198154535587,63.32108763179869,62.7,62.8611842320569
YJL026W,162.75392663151462,164.74081632035399,157.1051496303525,163.2979694658872,155.0,167.78389614879893
YJL030W,2.5470098064399784,2.909451271235842,3.1379875990345454,2.08434908209099,2.4,2.3110729497079743
YJL031C,3.871454905788767,2.8545559642313925,3.0865451793782417,3.665579420228982,2.6,3.6977167195327585
YJL033W,51.245837305572365,52.589704110262964,58.335703890248766,45.71193159344378,45.6,45.52813710924709
YJL034W,461.5691171230528,471.5506871682242,469.9265035603372,394.4450952591501,406.4,379.1700352820883
YJL039C,2.34324902192478,2.9643465782402925,3.755296634910194,2.01247497581199,1.7,2.773287539649569
YJL041W,55.21917260361873,54.785516390440954,59.210225024405936,50.886867245531754,50.8,50.4584260686241
YJL042W,6.316584319971146,7.68534298062298,7.613478109132997,5.174935652087974,8.1,8.782077208890302
YJL050W,70.45029124612981,69.93662112366911,73.51121768885845,70.22100183458267,68.3,69.1781169612587
YJL052W,426.47132199031,498.17491106538245,456.96301380694865,400.12314965519107,352.0,386.6425044861441
YJL052W; YGR192C; YJR009C,731.501216409562,722.9711932486045,643.9047668379576,723.9159984420844,716.9000000000001,614.8994761523018
YJL054W,25.87761963343018,23.385400783895633,24.589476595713325,17.393533719517915,21.9,20.491513487410703
YJL055W,9.882398048987117,9.661574032783175,9.259635538134726,9.631130241385954,8.0,9.706506388773493
YJL060W,18.389410802496645,18.77419499552185,17.49042268314337,18.47164531370291,17.7,19.952263132478844
YJL061W,14.670776485094276,13.833617365121363,16.10147735242316,13.081087342777936,14.5,14.867902643121301
YJL065C,5.654361770296752,6.697227454542881,4.784145028036275,5.390557970924974,4.5,5.70064660927967
YJL066C,33.31488826823492,38.59140082412824,38.22171780463389,35.36206028926783,44.800000000000004,42.83188533458779
YJL068C,34.537452975326104,31.23542968553197,40.12508733191714,31.696480869038844,39.5,36.12977378043466
YJL069C,68.56550398936422,67.24675108045108,66.00062441903808,55.055565409713736,64.7,57.54571644772855
YJL074C,64.59216869131785,64.00792796718854,66.66937587457002,56.85241806668873,62.8,51.30581948351703
YJL074C; YOR272W,52.77404318943635,52.42501818924961,48.973183512801434,41.4713593229828,53.0,42.138563449675395
YJL076W,215.62985021320856,214.8602316154167,196.56148550673765,177.81653893424516,174.19999999999996,182.03551267199808
YJL080C,620.2987682603923,644.7453807672633,609.1811335699523,539.1995453050555,511.9,543.0251074163837
YJL081C,103.51047853372071,103.75213023841023,95.7857854000381,87.25516502270557,85.0,89.97777350863046
YJL082W,80.53645007963212,79.04924208640779,83.64537436115035,81.4333624141066,84.8,81.34976782972069
YJL084C,15.282058838639871,15.919639031290457,17.8505196207375,16.45917033789092,10.3,20.183370427449642
YJL087C,11.920005894139099,14.82173289120146,13.786568467889479,11.068612366965947,11.899999999999999,11.9405435734912
YJL088W,7.284448046418339,7.740238287627429,11.883198940606231,8.48114454092196,8.5,7.395433439065517
YJL092W,14.874537269609474,13.284664295076864,12.654835235450792,11.571731110918945,11.0,10.014649448734554
YJL095W,14.823597073480675,15.26089534723706,15.124071378953383,10.277997197896951,12.0,9.398363328812428
YJL098W,25.622918652786183,28.545559642313926,28.293330810967216,26.305922898113874,24.299999999999997,23.264801027060273
YJL101C,12.225647070911897,13.723826751112464,11.728871681637319,10.637367729291949,12.2,11.40129321855934
YJL104W,24.451294141823794,25.251841222046934,25.618324988839404,21.634105989978895,26.7,23.49590832203107
YJL109C,54.353189269429144,50.55857775109831,58.95301292612442,53.83370560297074,52.2,56.5442515028551
YJL111W,64.74498927970426,63.513870204148475,67.23524249078936,57.283662704362726,63.9,59.77975363244627
YJL115W,9.42393628382792,10.375213023841022,10.339926350917109,9.846752560222953,10.4,10.862042863627478
YJL117W,3.1582921599855736,2.689870043218043,3.18943001869085,3.2343347825549844,2.7,2.2340371847177085
YJL121C,26.488901986975776,25.471422450064733,25.5154401495268,25.371559516486876,27.1,20.645585017391237
YJL123C,188.17308449978563,192.79231819962786,183.18645639609863,157.61991506984623,154.10000000000002,151.45231397086258
YJL125C,39.631472588206066,38.2071336750971,42.28566895748191,35.64955671438383,36.0,36.900131430337325
YJL128C,25.928559829558978,26.514433283149277,22.686107068430076,22.137224733931895,24.1,22.95665796709921
YJL130C,697.3203448071373,705.0204278581494,695.7587258515119,571.1835225992102,527.7,577.4600943670325
YJL130C; YJR109C,18.644111783140644,16.852859250366105,15.432725896891208,13.224835555335934,15.2,15.484188763043427
YJL131C,7.895730399963933,8.728353813707526,9.97982941332298,8.840515072316958,10.9,8.62800567890977
YJL136C,60.3641324126275,37.71307591205705,37.96450570635237,21.202861352304897,30.299999999999997,26.654374686631968
YJL138C,36.014718663061295,33.76061380773666,39.91931765329193,29.755879999505858,31.6,32.4320570609019
YJL141C,3.2092323561143727,1.9762310521601947,3.035102759721938,2.5155937197649876,5.3,2.465144479688506
YJL145W,71.3162745803194,69.71703989565131,74.74583576060975,62.3148501438927,69.1,63.24636305700823
YJL146W,8.048550988350332,7.850028901636329,7.767805368101908,7.618655265573963,6.4,8.782077208890302
YJL148W,77.58191870416175,76.13979081517195,72.32804203676346,68.85539381528167,69.2,65.0952214167746
YJL149W,10.035218637373514,9.936050567805424,12.449065556825575,8.840515072316958,9.1,11.40129321855934
YJL153C,11.104962756078306,10.81437547987662,11.780314101293623,13.512331980451934,16.5,14.482723818169973
YJL154C,20.07043727474703,19.2682527585619,18.107731719019018,17.177911400680916,15.8,14.482723818169973
YJL155C,35.8109578785461,30.247314159451868,33.07747583900349,33.42145941973484,32.4,29.35062646129127
YJL156W-A,77.22533733126015,88.93039734720877,67.18380007113306,56.20555111017773,50.6,54.00207125817632
YJL158C,40.49745592239566,41.006794332324034,44.034711225796244,36.080801352057826,31.200000000000003,36.283845310415195
YJL159W,26.183260810202977,25.581213064073633,25.052458372620062,19.837253333003904,20.5,17.410082887800073
YJL164C,31.531981403726935,33.87040442174556,30.865451793782416,32.48709603810784,32.7,30.35209140616473
YJL165C,13.601032366389486,12.900397146045716,13.169259432013831,11.787353429755942,16.0,12.633865458403593
YJL167W,327.08699934302206,345.346376364994,316.8853050828328,317.03668279666744,313.90000000000003,293.7373719078835
YJL172W,60.92447457004429,58.07923481070795,57.87272211334204,122.9765958433684,137.7,130.42155012852
YJL174W,2.1904284335383815,2.8545559642313925,2.7264482417841136,2.01247497581199,3.0,2.773287539649569
YJL176C,49.31010985267798,46.057162576733425,48.15010479830057,39.67450666600781,34.1,37.439381785269184
YJL177W,22.719327473444608,24.373516309975738,21.142834478740955,17.177911400680916,24.200000000000003,17.410082887800073
YJL178C,78.75354321512414,71.85795686882487,73.51121768885845,65.04606618249468,53.699999999999996,60.39603975236839
YJL179W,77.12345693900255,79.43350923543893,74.95160543923498,69.28663845295566,68.5,64.94114988679407
YJL180C,7.386328438675938,7.191285217582931,6.5331872963506115,8.55301864720096,7.3,6.316932729201795
YJL183W,5.348720593523955,5.7640072354672345,4.835587447692578,3.8093276327869816,5.0,5.161396254347809
YJL184W,33.77335003339412,34.36446218478561,30.608239695500895,29.684005893226853,32.3,28.50323304639835
YJL186W,9.831457852858318,9.496888111769824,8.076459886039732,9.056137391153957,10.7,7.395433439065517
YJL190C,163.05956780828743,148.9858632100769,170.63450599996048,130.45150289638437,135.1,133.19483766816958
YJL191W,50.37985397138278,41.281270867346294,48.4587593162384,44.84944231809578,57.0,30.27505564117446
YJL192C,7.742909811577534,7.5755523666140805,6.687514555319524,6.037424927435971,6.7,6.008789669240732
YJL197W,30.462237285022145,27.22807227420713,41.61691750194996,23.718455072069883,29.4,30.1980198761842
YJL200C,232.54199532797003,211.4567225811408,228.25001601502098,198.30065922376002,190.79999999999998,201.06334662459378
YJL201W,5.960002947069549,3.293718420266991,6.2245327784127875,3.5218312076709832,3.1,4.005859779493822
YJL203W,11.155902952207105,9.551783418774274,10.545696029542325,8.840515072316958,6.0,7.16432614409472
YJL204C,7.946670596092733,8.179400743663027,7.099053912569956,6.540543671388968,6.5,6.23989696421153
YJL207C,4.329916670947964,5.654216621458335,4.578375349411059,4.5280686955769776,3.9,4.6221458994159486
YJL208C,5.043079416751158,3.9524621043203894,4.21827841181693,2.874964251159986,3.5,4.391038604445151
YJL217W,5.7053019664255515,5.105263551413837,4.321163251129539,6.828040096504967,5.1,5.854718139260201
YJR001W,19.866676490231832,20.036787056624195,17.284653004518155,14.15919893696293,11.0,14.790866878131034
YJR002W,25.571978456657384,26.679119204162628,25.25822805124528,23.215336328116887,22.799999999999997,23.6499798520116
YJR003C,2.597950002568778,3.403509034275891,4.012508733191714,2.228097294648989,4.0,2.6192160096690373
YJR006W,5.246840201266356,5.269949472427186,6.63607213566322,6.684291883946968,7.2,3.543645189552227
YJR007W,92.20175499312721,91.0713143203823,92.08193118478421,80.4989990324796,79.60000000000002,81.04162476975962
YJR008W,34.944974544356505,31.455010913549767,30.042373079281553,33.92457816368783,31.6,32.6631643558727
YJR009C,2.445129414182379,2.634974736213593,4.012508733191714,1.1499857004639944,1.9,2.2340371847177085
YJR010C-A,3.2092323561143727,1.7566498241423953,4.784145028036275,2.443719613485988,3.1,3.466609424561961
YJR014W,65.45815202550745,71.03452726375811,66.77226071388263,67.20228937086468,59.900000000000006,64.32486376687194
YJR015W; YAL025C,4.126155886432765,4.611205788373788,4.47549051009845,4.09682405790298,2.2,3.235502129591164
YJR016C,61.99421868874907,58.95755972277914,67.08091523182046,57.28366270436272,58.20000000000001,56.5442515028551
YJR017C,43.50292749399483,39.14035389417275,39.91931765329193,39.60263255972881,36.099999999999994,37.59345331524972
YJR022W,7.590089223191136,7.081494603574031,8.9509810201969,5.246809758366974,7.8,6.625075789162859
YJR024C,14.21231471993508,15.645162496268208,14.81541686101556,16.67479265672792,17.4,20.491513487410703
YJR025C,48.29130593010199,48.03339362889362,51.0308802990536,47.077539612744765,45.7,44.449636399383365
YJR032W,12.785989228328694,13.174873681067965,11.625986842324709,12.865465023940938,12.5,12.32572239844253
YJR034W,3.6167539251447693,3.3486137272714407,3.2408724383471537,2.228097294648989,2.9,2.38810871469824
YJR035W,8.507012753509528,7.740238287627429,7.40770843050778,5.462432077203974,2.0,5.392503549318606
YJR041C,14.619836288965477,15.480476575254858,14.763974441359256,12.721716811382937,12.0,11.40129321855934
YJR042W,28.22086865535496,27.06338635319378,27.83034903406048,25.443433622765877,29.0,27.0395535115833
YJR043C,13.550092170260687,13.174873681067965,13.580798789264263,11.356108792081946,6.2,6.471004259182328
YJR045C,375.88770723441206,395.246210432039,394.2547042459141,357.64555284430224,324.8,357.7540926147944
YJR046W,3.9733352980463663,4.611205788373788,3.9610663135354103,2.8030901448809864,3.4,3.235502129591164
YJR048W,49.66669122557958,45.01415174364888,49.230395611082955,43.26821197995779,48.300000000000004,49.84213994870197
YJR049C,18.491291194754243,19.10356683754855,18.62215591558206,16.89041497556492,18.1,15.484188763043427
YJR050W,12.684108836071093,14.108093900143611,13.220701851670135,12.793590917661938,9.600000000000001,11.093150158598275
YJR051W,28.934031401158155,26.843805125175976,30.55679727584459,29.468383574389854,29.9,28.734340341369144
YJR057W,12.633168639942294,9.716469339787624,13.375029110639048,10.277997197896951,7.4,11.863507808500934
YJR060W,21.089241197323023,20.530844819664246,18.62215591558206,18.18414888858691,15.8,19.49004854253725
YJR062C,16.50462354573106,17.237126399397255,17.49042268314337,14.662317680915928,18.299999999999997,19.027833952595653
YJR063W,5.90906275094075,6.038483770489484,6.8932842339447395,5.246809758366974,6.0,4.545110134425683
YJR064W,233.71361983893243,225.78439770930223,233.75435491824553,201.89436453771003,202.60000000000002,204.1447772242044
YJR065C,17.77812844895105,17.840974776446203,20.474083023209005,14.44669536207893,19.6,18.0263690077222
YJR066W,3.6167539251447693,2.4702888152002433,3.1379875990345454,2.1562231883699896,4.9,3.928824014503556
YJR068W,46.35557847720761,43.97114091056433,44.08615364545255,40.8963664727508,40.5,38.05566790519131
YJR069C,14.517955896707877,11.08885201489887,11.574544422668406,9.990500772780951,9.3,9.475399093802695
YJR070C,75.79901183965376,73.340130157945,75.82612657339214,60.589871593196705,71.3,67.40629436648258
YJR072C,36.67694121273569,31.619696834563115,31.997185026221103,29.324635361831856,28.3,28.734340341369148
YJR075W,96.83731284084797,93.26712660056029,90.95019795234552,82.0083552643386,93.1,83.5838050144384
YJR076C,18.491291194754243,28.380873721300574,25.00101595296376,20.6278685020729,17.4,18.95079818760539
YJR077C,80.23080890285932,68.45444783454897,81.69056241421079,79.20526511945762,83.30000000000001,82.27419700960388
YJR080C,6.724105889001543,6.148274384498383,8.9509810201969,6.540543671388968,8.2,5.546575079299138
YJR083C,36.47318042822049,33.54103257971886,31.174106311720244,30.90586569996985,31.7,31.276520586047916
YJR088C,15.587700015412668,14.87662819820591,13.426471530295352,14.734191787194929,16.4,13.481258873296516
YJR091C,3.9733352980463663,3.3486137272714407,5.401454063911923,3.5218312076709832,4.0,3.928824014503556
YJR093C,2.6488901986975777,2.5800794292091433,3.292314858003458,2.8030901448809864,3.0,2.773287539649569
YJR096W,28.832151008900553,24.757783459006884,26.595730962309183,26.952789854624868,31.0,30.35209140616473
YJR097W,14.416075504450278,13.778722058116914,17.07888332589294,19.190386376492906,14.0,22.725550672128414
YJR101W,20.732659824421425,19.432938679575248,17.74763478142489,16.027925700216922,17.3,16.639725237897416
YJR103W,15.995221584443064,15.645162496268206,15.432725896891206,14.231073043241931,16.7,15.869367587994756
YJR103W; YBL039C,41.821901021744445,43.14771130549758,36.52411795597586,35.14643797043083,36.0,29.119519166320472
YJR104C,113.74945795560944,112.31579813110442,107.61754192098803,110.25487903198547,113.6,103.45903238192697
YJR105W,180.68487566885207,188.7300654812986,197.69321873917642,159.12927130170522,151.9,157.30703211012278
YJR109C,304.67331304635024,299.83816685830516,348.93393252871033,311.5023766131844,317.8,322.856891074204
YJR110W,6.775046085130343,4.666101095378237,9.259635538134726,5.390557970924974,4.4,6.856183084133657
YJR111C,7.488208830933536,8.124505436658579,6.687514555319524,6.828040096504967,9.7,7.934683793997379
YJR112W,12.021886286396699,11.08885201489887,8.69376892191538,9.128011497432956,9.3,8.165791088968176
YJR113C,38.40890788111488,37.5483899910437,35.7524816611313,32.34334782554984,29.099999999999998,31.43059211602845
YJR117W,41.210618668198855,37.49349468403925,49.28183803073926,36.72766830856882,40.1,35.28238036554174
YJR121W,44.929252985601224,48.19807954990697,48.870298673488826,42.980715554841794,44.7,44.141493339422304
YJR122W,10.49368040253271,11.08885201489887,13.786568467889479,15.524806956263923,13.7,12.402758163432793
YJR123W,95.1053461724688,90.24788471531556,100.77570010669959,80.64274724503761,68.9,75.41801392547022
YJR125C,63.165843199711475,61.867010994014976,58.90157050646811,53.833705602970745,52.00000000000001,54.00207125817632
YJR130C,5.450600985781554,4.940577630400487,5.658666162193443,5.246809758366974,5.199999999999999,5.315467784328341
YJR132W,3.5148735328871705,4.501415174364888,4.835587447692578,3.0187124637179856,3.4,3.928824014503556
